        13	2020-08-04 14:43:19	A2NC191460155	0	1	0
        14	2020-08-04 16:08:38	A2NC191460155	0	1	0
        22	2020-08-04 16:16:21	A2NC191460155	0	1	0
        17	2020-08-04 16:23:02	A2NC191460155	0	1	0
         8	2020-08-04 16:26:25	A2NC191460155	0	1	0
        20	2020-08-04 16:42:24	A2NC191460155	0	1	0
         9	2020-08-04 16:49:36	A2NC191460155	0	1	0
        10	2020-08-04 17:09:04	A2NC191460155	0	1	0
        12	2020-08-04 17:29:21	A2NC191460155	0	1	0
        18	2020-08-04 17:32:45	A2NC191460155	0	1	0
        11	2020-08-04 17:40:19	A2NC191460155	0	1	0
         5	2020-08-04 18:28:38	A2NC191460155	0	1	0
        19	2020-08-04 18:30:25	A2NC191460155	0	1	0
         3	2020-08-05 05:47:57	A2NC191460155	0	1	0
        16	2020-08-05 05:58:03	A2NC191460155	0	1	0
         4	2020-08-05 06:14:32	A2NC191460155	0	1	0
        13	2020-08-05 06:42:28	A2NC191460155	0	1	0
        14	2020-08-05 06:54:34	A2NC191460155	0	1	0
        22	2020-08-05 06:59:52	A2NC191460155	0	1	0
        17	2020-08-05 07:26:25	A2NC191460155	0	1	0
         8	2020-08-05 07:29:27	A2NC191460155	0	1	0
        12	2020-08-05 07:33:54	A2NC191460155	0	1	0
         9	2020-08-05 07:56:49	A2NC191460155	0	1	0
        10	2020-08-05 08:27:49	A2NC191460155	0	1	0
        18	2020-08-05 08:32:19	A2NC191460155	0	1	0
        11	2020-08-05 08:44:25	A2NC191460155	0	1	0
        20	2020-08-05 09:01:18	A2NC191460155	0	1	0
         5	2020-08-05 09:26:54	A2NC191460155	0	1	0
        18	2020-08-05 10:28:03	A2NC191460155	0	1	0
         9	2020-08-05 10:57:29	A2NC191460155	0	1	0
        18	2020-08-05 10:58:31	A2NC191460155	0	1	0
        19	2020-08-05 11:57:00	A2NC191460155	0	1	0
         9	2020-08-05 11:57:52	A2NC191460155	0	1	0
        17	2020-08-05 11:59:00	A2NC191460155	0	1	0
         8	2020-08-05 11:59:23	A2NC191460155	0	1	0
        14	2020-08-05 12:07:17	A2NC191460155	0	1	0
         5	2020-08-05 12:32:20	A2NC191460155	0	1	0
        10	2020-08-05 12:32:28	A2NC191460155	0	1	0
         8	2020-08-05 12:55:53	A2NC191460155	0	1	0
        17	2020-08-05 13:01:35	A2NC191460155	0	1	0
        14	2020-08-05 13:08:44	A2NC191460155	0	1	0
         3	2020-08-05 13:12:13	A2NC191460155	0	1	0
        11	2020-08-05 13:13:39	A2NC191460155	0	1	0
        10	2020-08-05 13:31:39	A2NC191460155	0	1	0
         5	2020-08-05 13:32:37	A2NC191460155	0	1	0
        16	2020-08-05 13:55:26	A2NC191460155	0	1	0
